@relation twitter-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R5-8

@attribute wordcount numeric
@attribute num_key_words numeric
@attribute num_hash numeric
@attribute if_in_reply numeric
@attribute followers_count numeric
@attribute favorites_count numeric
@attribute tweet_count numeric
@attribute num_links numeric
@attribute user_mentions numeric
@attribute symbols_used numeric
@attribute time {late,morning,afternoon,evening}
@attribute user_age numeric
@attribute retweet_count numeric
@attribute favorited_count numeric
@attribute media_freq numeric

@data
0.335403,0.135056,0.006977,0.1112,0.000182,0.03077,0.002957,0.025129,0.069915,0,late,0.732684,0.011344,0.008895,0.1516
0.454664,0.160428,0.196846,0.27,0.000007,0.004434,0.000327,0.233831,0.110169,0,afternoon,0.306998,0.000041,0.000694,0.21
0.286064,0.106952,0.013814,0.08,0.000048,0.003212,0.017464,0.014925,0.09322,0,afternoon,0.643578,0.008759,0.000082,0.23
0.466427,0.222222,0.054104,0.05,0.000052,0.000018,0.000892,0.482587,0.060734,0,afternoon,0.544612,0.000002,0.000163,0
0.476883,0.139632,0.244043,0.05,0.000005,0.000477,0.000097,0.39801,0.024011,0,late,0.188191,0.000634,0.00053,0.13
0.359582,0.115865,0.014965,0.17,0.000013,0.006341,0.002388,0.034826,0.087571,0,morning,0.049507,0.000729,0.000816,0.19
0.300114,0.109329,0.037988,0.1,0.000014,0.001323,0.000497,0.069652,0.120056,0,late,0.742545,0.022671,0.000612,0.42
0.459565,0.099228,0.162311,0,0.000023,0.000226,0.000663,0.39801,0.173729,0,morning,0.386123,0.016973,0,0.34
0.489626,0.13369,0.034534,0.11,0.000008,0.00301,0.002394,0.119403,0.138418,0,afternoon,0.3367,0.002224,0.000041,0.46
0.342264,0.136661,0.329228,0,0,0,0.00018,0.497512,0,0,morning,0.009901,0,0,0
0.4099,0.132086,0.006396,0.1112,0.000007,0.000566,0.000012,0.165871,0.164831,0,late,0.009901,0.003209,0,0.2778
0.311877,0.125966,0.343041,0,0.000001,0,0.000355,0.497512,0,0,morning,0.009901,0,0.00053,0
0.556282,0.0011,0.03625,0.07408,0.000017,0.000095,0.000041,0.101393,0.122938,0,afternoon,0.247594,0.0114,0,0.3149
0.587649,0.153298,0.077127,0,0.00001,0.004649,0.003319,0.124378,0.180791,0,morning,0.227753,0.002286,0,0.16
0.155694,0.039216,0.049499,0.15,0.000044,0.000352,0.000105,0.134328,0.063559,0,evening,0.366401,0.0004,0.000653,0.44
0.385721,0.162805,0.196846,0,0.000076,0.000131,0.007306,0.497512,0,0,late,0.475229,0.000001,0.000122,0
0.257311,0.109329,0.345344,0,0.000001,0,0.019117,0.497512,0,0,evening,0.752525,0,0.000694,0
0.418396,0.144385,0.046046,0.29,0.000035,0.000042,0.000339,0.278607,0.162429,0,morning,0.346561,0.000103,0.000367,0.35
0.343898,0.100416,0.262461,0.08,0.000144,0.000018,0.000093,0.432836,0.012712,0,afternoon,0.574314,0.000001,0.000408,0.01
0.364156,0.101604,0.084034,0.03,0.000031,0.024071,0.010934,0.114428,0.125706,0,afternoon,0.207913,0.004736,0.000041,0.53
0.081849,0,0.011511,0.66,0.000089,0.000328,0.020389,0.004975,0.137006,0,late,0.316859,0.000702,0.000041,0.04
0.448456,0.052288,0.088638,0.03,0.0001,0.018523,0.006521,0.273632,0.176554,0,afternoon,0.3367,0.008315,0,0.67
0.686979,0.499109,0,0.55,0.000917,0.010656,0.011837,0.223881,0.142655,0,late,0.009901,0.000007,0.000204,0
0.382454,0.02555,0.087487,0,0.000004,0.001996,0.008844,0.18408,0.14548,0,afternoon,0.623738,0.009353,0,0.91
0.49322,0.01426,0.255554,0.04,0.01105,0.004768,0.003949,0.452736,0.608757,0,late,0.554473,0.000059,0.001632,0.03
0.405326,0,0.345344,0,0.000518,0.000012,0.112943,0,0,0,morning,0.386123,0,0,1
0.399445,0.142008,0.027627,0.03,0.000411,0.193726,0.020508,0.049751,0.186441,0,afternoon,0.346561,0.156274,0,0.6
0.385395,0.183363,0.141476,0.3429,0.000069,0.000113,0.000026,0.426468,0.121073,0,afternoon,0.534632,0,0.000571,0.02858
0.511191,0.148544,0.290089,0,0.004798,0.017283,0.168381,0.41791,0.210452,0,late,0.128787,0.000141,0.000082,0.33
0.310897,0.116459,0.004605,0.46,0.000092,0.027409,0.00493,0.024876,0.105932,0,late,0.554473,0.000849,0.004652,0.1
0.339977,0.091503,0.019569,0,0.082953,0.002461,0.001924,0.487562,0,0,evening,0.455507,0.000011,0.001428,0.05
0.361215,0.128936,0.024174,0.09,0.000005,0.000381,0.000161,0.233831,0.042373,0,morning,0.930735,0.00018,0.000082,0.05
0.551707,0.197861,0.303902,0,0.000018,0.000006,0.000133,0.522388,0,0,morning,0.346561,0,0.000041,0
0.433426,0.120618,0.01036,0,0.000176,0,0.002088,0.0199,0,0,late,0.475229,0.000002,0.001061,0.04
0.402058,0.098633,0.111661,0.19,0.000057,0.007885,0.006854,0.109453,0.131356,0,afternoon,0.217892,0.001531,0.000082,0.21
0.415782,0.058818,0.115115,0,0.000039,0.003326,0.005666,0.01508,0.166949,0,afternoon,0.128787,0.000806,0,0.1617
0.243457,0.082234,0.00814,0.1718,0.000319,0.095504,0.027431,0.040204,0.13411,0,late,0.3367,0.013201,0.002448,0.394
0.266786,0.037433,0.09094,0.02,0.000057,0.006138,0.002539,0.164179,0.072034,0,morning,0.049507,0.002781,0.001918,0.44
0.462833,0.124896,0.203523,0,0,0.000149,0.000105,0.316617,0.349576,0,morning,0.009901,0.051225,0,0.2526
0.276916,0.095068,0.049499,0.12,0.000072,0.001168,0.001349,0.014925,0.101695,0,afternoon,0.405964,0.119064,0.000204,0.33
0.357295,0.077837,0.225624,0.02,0.001716,0.003057,0.003702,0.323383,0.069209,0,late,0.712843,0.003957,0.014852,0.02
0.23934,0.081996,0.001151,0.24,0.000521,0.154785,0.043604,0.029851,0.122881,0,afternoon,0.782226,0.005052,0.000449,0.51
0.378206,0.136661,0.011511,0.1,0.000055,0.011979,0.009306,0.273632,0.035311,0,morning,0.821789,0.008145,0.001265,0.09
0.749714,0.378134,0.031403,0,0.000003,0.000006,0.000024,0.211095,0.072768,0,late,0.445527,0.006677,0,0.2122
0.640582,0.09388,0.043744,0,0.000035,0.001293,0.034638,0.134328,0.175141,0,afternoon,0.267316,0.002198,0,0.16
0.287045,0.101485,0.128007,0,0.000013,0,0.000416,0.532836,0.007134,0,morning,0.019805,0.000032,0.000204,0.01011
0.232478,0.063577,0.001151,0.36,0.000176,0.199733,0.012131,0.014925,0.218927,0,morning,0.306998,0.002243,0.003183,0.12
0.338997,0.107546,0,0,0.000111,0.000036,0.072319,0.497512,0,0,late,0.198052,0,0.000122,0.04
0.387355,0.121806,0.006907,0.42,0.000221,0.029834,0.024022,0.059701,0.138418,0,late,0.396103,0.008846,0.001102,0.16
0.471655,0.074272,0.001151,0.06,0.000017,0.012915,0.002468,0.41791,0.224576,0,afternoon,0.207913,0.000016,0.001224,0
0.299134,0.098633,0.011511,0.03,0.00009,0.003486,0.016788,0.144279,0.124294,0,late,0.554473,0.0208,0.000041,0.42
0.453357,0.174688,0.344192,0,0,0.000006,0.000083,0.497512,0,0,morning,0.237614,0,0,0
0.527855,0.121212,0.107057,0,0.000025,0.003927,0.007527,0.104478,0.161017,0,late,0.118807,0.000165,0.000041,0.49
0.292599,0.045157,0.173823,0,0.000153,0.001842,0.001308,0.402985,0.063559,0,afternoon,0.316859,0.000288,0.000204,0
0.514785,0.175282,0.05065,0.02,0.000433,0.003051,0.024088,0.139303,0.125706,0,afternoon,0.653439,0.002829,0.000326,0.31
0.388662,0.111111,0.046046,0.11,0.000019,0.00115,0.000222,0.104478,0.079096,0,morning,0.702982,0.000926,0.000367,0.28
0.397811,0.136423,0.069725,0.155,0.000005,0.00003,0.000051,0.231244,0.113404,0,afternoon,0.613877,0.001017,0,0.2254
0.445842,0.012478,0.036837,0.09,0.001414,0.000608,0.008102,0.104478,0.286723,0,afternoon,0.247594,0.007779,0,0.47
0.45205,0.139632,0.026476,0.14,0.000034,0.000572,0.001116,0.383085,0.20339,0,morning,0.732684,0.000039,0.001102,0.03
0.419703,0.140107,0.027017,0.1633,0.000012,0.005435,0.000566,0.299552,0.142797,0,morning,0.613877,0.004041,0.000163,0.1531
0.415455,0.112299,0.048348,0.55,0.000858,0.002956,0.038005,0.18408,0.128531,0,evening,0.584175,0.000034,0.000816,0.07
0.195981,0.050327,0.074007,0.3776,0.000025,0.008445,0.00125,0.233532,0.102331,0,late,0.366401,0.000077,0.001918,0
0.177585,0.023173,0.113963,0,0.000006,0.000036,0.000803,0.497512,0,0,late,0.049507,0,0.000938,1
0.218102,0.054664,0.001151,0.55,0.000543,0.144326,0.016481,0.089552,0.187853,0,morning,0.267316,0.000057,0.005508,0.09
0.501715,0.044563,0.345344,0,0,0,0.002499,0.492537,0,0,late,0.277296,0,0.000041,0.01
0.179546,0.020796,0.048348,0,0.000005,0.000042,0.000759,0.497512,0,0,late,0.237614,0,0.000041,0
0.321679,0.029709,0.067918,0.12,0.000391,0.00596,0.031921,0.134328,0.155367,0,afternoon,0.623738,0.000257,0.005549,0.26
0.312204,0.089721,0.005756,0.2,0.000931,0.502426,0.108477,0.084577,0.118644,0,morning,0.524771,0.020027,0.006732,0.39
0.574906,0.223411,0.005756,0.58,0.000615,0.001222,0.055414,0.039801,0.211864,0,evening,0.277296,0.000006,0.000082,0.04
0.179546,0.057635,0.004605,0.12,0.000185,0.025782,0.028605,0.089552,0.056497,0,evening,0.544612,0.003265,0.001959,0.09
0.334422,0.090077,0.003489,0.2223,0.006534,0.000191,0.007596,0.020104,0.107006,0,late,0.32672,0.003396,0.070385,0.1617
0.425911,0.036839,0.07022,0.1,0.000014,0.000191,0.001343,0.189055,0.252825,0,morning,0.247594,0.002519,0.000082,0.41
0.300768,0.071301,0.259008,0,0.000169,0.000006,0.010596,0.228856,0,0,late,0.386123,0,0.000204,0.55
0.539291,0.245989,0,0.33,0.000101,0.000352,0.00084,0.253731,0.148305,0,evening,0.227753,0.000002,0.002326,0
0.470021,0.098455,0.195349,0,0.000001,0.000548,0.000211,0.291493,0.359605,0,evening,0.049507,0.158954,0,0.2021
0.31057,0.0612,0.325774,0.13,0.000074,0.000072,0.001449,0.412935,0.028249,0,late,0.910895,0.000002,0.000694,0.01
0.434079,0.171123,0,0.06,0.002407,0.000101,0.007901,0.497512,0.019774,0,afternoon,0.801948,0,0.000082,0
0.28626,0.050933,0.088811,0.02858,0.000001,0.000989,0.000025,0.284328,0.185734,0,morning,0.009901,0.002009,0,0.2
0.23836,0.014854,0.115115,0,0.000001,0,0.001859,0.537313,0.05226,0,late,0.465368,0,0.000245,0
0.314491,0.022579,0.009209,0.23,0.000239,0.048053,0.016957,0.024876,0.091808,0,late,0.32672,0.000387,0.001551,0.04
0.388008,0.178253,0,0,0.000001,0.000024,0,0.497512,0.141243,0,morning,0.009901,0,0,0
0.53537,0.401664,0.052193,0,0.000227,0,0.034418,0.097861,0.185028,0,late,0.019805,0.000106,0,0.29
0.305016,0.048723,0.006907,0.62,0.000076,0.008516,0.023204,0.00995,0.298023,0,afternoon,0.396103,0.000496,0.001102,0.3
0.310243,0.114676,0.009209,0.16,0.000023,0.049334,0.002812,0.084577,0.137006,0,late,0.138648,0.018917,0.000082,0.39
0.250123,0.005348,0.157707,0,0.00024,0.000077,0.001664,0.293532,0.148305,0,late,0.445527,0.000046,0,0.23
0.291946,0.090315,0.147347,0,0.000022,0.000024,0.000484,0.497512,0.008475,0,afternoon,0.366401,0,0.000082,0
0.349779,0.038622,0.343041,0.1,0.000044,0.000089,0.002016,0.497512,0.039548,0,late,0.821789,0.000001,0.000204,0
0.140663,0,0.026476,0.02,0.002506,0.000888,0.011914,0.189055,0.097458,0,late,0.257455,0.001921,0.012323,0.45
0.502369,0.118241,0.067918,0.12,0.00171,0.432864,0.16431,0.174129,0.285311,0,late,0.247594,0.000243,0.00053,0.22
0.413821,0.116459,0.025325,0.05,0.000026,0.00835,0.001509,0.21393,0.230226,0,late,0.188191,0.002024,0,0.18
0.423624,0.303624,0.392541,0,0.000218,0.000066,0.011531,0.343284,0,0,morning,0.188191,0.000006,0.000857,0
0.340957,0.064171,0,0.04,0.000116,0.000077,0.023054,0.472637,0.024011,0,afternoon,0.396103,0.000001,0.000122,0
0.413821,0.120618,0.003453,0.22,0.000006,0.000614,0.00021,0.363184,0.165254,0,morning,0.158489,0.000002,0.000163,0.02
0.456951,0.204991,0.113963,0.12,0.000017,0.004649,0.0003,0.383085,0.070621,0,late,0.128787,0.000034,0.000612,0.09
0.441921,0.21331,0.151951,0,0.000182,0.000006,0.004929,0.507463,0.162429,0,late,0.227753,0.000052,0,0.22
0.429832,0.206179,0.32117,0,0.001796,0.007104,0.011935,0.477612,0.002825,0,late,0.49507,0.000001,0.001755,0.24
0.330502,0.013666,0.018418,0.07,0.00012,0.016532,0.010592,0.084577,0.142655,0,morning,0.534632,0.000458,0.000938,0.26
0.400098,0.094474,0,0,0.000012,0,0.00399,0.497512,0.207627,0,afternoon,0.227753,0,0,0
0.488972,0.067736,0.720617,0,0.000004,0.000036,0.121775,0.497512,0,0,late,0.118807,0,0,0.05
0.282078,0.046815,0.019777,0.3233,0.000287,0.015716,0.008739,0.045229,0.192655,0,afternoon,0.16835,0.05036,0.000449,0.1718
0.460872,0.010101,0,0,0.000663,0.14215,0.014625,0.069652,0.20904,0,evening,0.425805,0.000483,0.000816,0.06
0.315145,0.031491,0.049499,0.04,0.000061,0.010203,0.006564,0.159204,0.097458,0,late,0.366401,0.006304,0.000041,0.69
0.296847,0.055853,0.174974,0.3,0.000123,0.001228,0.000201,0.288557,0.15678,0,afternoon,0.029702,0.000066,0.003713,0.15
0.2975,0.120618,0.344192,0,0.000013,0.000018,0.00082,0.497512,0,0,evening,0.49507,0,0,0
0.527528,0.185977,0.01036,0.66,0.000191,0.00298,0.006522,0.059701,0.110169,0,morning,0.930735,0.000025,0.001918,0.06
0.516092,0.040404,0.077127,0,0.010535,0.000471,0.009237,0.502488,0.241525,0,afternoon,0.742545,0.000017,0,0
0.253717,0.077243,0,0.3,0.001405,0.073173,0.050894,0.094527,0.05791,0,late,0.207913,0.001257,0.004366,0.27
0.439961,0.113488,0.051802,0.02,0.000014,0.001305,0.00061,0.044776,0.204802,0,evening,0.217892,0.09548,0,0.44
0.460546,0.150327,0.245194,0,0.000708,0.004434,0.008455,0.119403,0.083333,0,morning,0.178211,0.000067,0.000326,0.35
0.19621,0.024955,0,0,0,0,0.00025,0.497512,0,0,afternoon,0.019805,0,0,0
0.405979,0.153892,0.04029,0.01,0.002404,0.004774,0.007866,0.467662,0.233051,0,afternoon,0.257455,0.000027,0.000979,0.04
0.340957,0.088473,0,0,0.00021,0,0.002217,0.422338,0,0,late,0.03961,0,0.000694,0.6512
0.28247,0.071895,0.004605,0.12,0.000111,0.011198,0.00155,0.179104,0.165254,0,afternoon,0.376262,0.016369,0.000653,0.36
0.371671,0.127154,0.039139,0.33,0.000309,0.001853,0.033915,0.124378,0.101695,0,late,0.762386,0.001433,0.000326,0.07
0.334422,0.103981,0.042592,0.2,0.000011,0.000185,0.000238,0.313433,0.080508,0,evening,0.405964,0.014301,0.000286,0.04
0.337036,0.010101,0.020721,0.32,0,0.00031,0.001604,0.064677,0.087571,0,afternoon,0.198052,0.008562,0,0.15
0.257311,0.094474,0.018418,0.13,0.000017,0.000316,0.000528,0.20398,0.026836,0,late,0.217892,0.000019,0.000245,0.2
0.248162,0.090315,0.001151,0.41,0.000251,0.033237,0.00822,0.064677,0.074859,0,late,0.178211,0.000203,0.004407,0.06
0.503349,0.142008,0.115115,0,0.000434,0,0.29284,0.427861,0,0,late,0.346561,0,0.000286,0
0.387355,0.201426,0,0,0.001222,0,0.022539,0.293532,0,0,afternoon,0.475229,0.000001,0.000775,0.59
0.491913,0.127154,0,0,0.000091,0,0.055036,0.497512,0,0,late,0.009901,0,0,1
0.38082,0.114082,0.027627,0.24,0.000711,0.037028,0.012479,0.228856,0.135593,0,late,0.722823,0.00638,0.003876,0.21
0.533736,0.151515,0,0,0.000059,0,0.053522,0.497512,0,0,late,0.019805,0,0,1
0.295867,0.096257,0.07022,0.49,0.000025,0.024488,0.001437,0.154229,0.169492,0,afternoon,0.03961,0.00081,0.001755,0.18
0.327234,0.163993,0.069069,0.59,0.00233,0.008344,0.002386,0.124378,0.190678,0,morning,0.67328,0.000159,0.000979,0.18
0.372652,0.046346,0.002302,0.05,0.000012,0.000787,0.001178,0.432836,0.221751,0,late,0.396103,0.00305,0.00151,0.03
0.486685,0.076649,0.001151,0.03,0.000124,0.00292,0.001523,0.477612,0.252825,0,evening,0.178211,0.000002,0.000653,0
0.198824,0.069519,0.003453,0.2,0.00008,0.038142,0.008305,0.039801,0.070621,0,late,0.257455,0.016586,0.001551,0.15
0.26646,0.070113,0.345344,0,0,0,0.013869,0.497512,0,0,afternoon,0.188191,0,0,0
0.370364,0.042187,0.003453,0,0.000222,0.006049,0.012288,0.467662,0.193503,0,late,0.287157,0.000291,0.000122,0.02
0.392256,0.059418,0.001151,0.04,0.000152,0.00084,0.000214,0.447761,0.217514,0,late,0.227753,0.000193,0.000449,0.04
0.357948,0.161616,0.008058,0.65,0.000142,0.017754,0.012618,0.039801,0.114407,0,late,0.306998,0.000504,0.001102,0.23
0.440941,0.140226,0.272821,0.06,0.000123,0.005608,0.000561,0.174129,0.050847,0,late,0.732684,0.000985,0.000612,0.34
0.540271,0.152704,0,0.02,0.004617,0.087947,0.176262,0.378109,0.025424,0,afternoon,0.594036,0.000069,0.00049,0.63
0.454664,0.121806,0,0.02,0.00001,0.000042,0.000621,0.487562,0.210452,0,late,0.712843,0,0.000245,0
0.577193,0.252525,0.20145,0,0.000192,0.000173,0.018376,0.621891,0,0,late,0.297018,0,0.00049,0
0.191962,0.036566,0,0.07693,0.004693,0.000101,0.002868,0.038274,0.076059,0,late,0.277296,0.000834,0.000082,0.3077
0.40794,0.005348,0.009209,0.01,0.000358,0.021687,0.006276,0.00995,0.131356,0,afternoon,0.217892,0.009021,0.004162,0.03
0.369057,0.15508,0,0,0.000082,0,0.076212,0.497512,0,0,late,0.198052,0,0,0
0.319719,0.073678,0.001151,0.79,0.000235,0.007849,0.002129,0.049751,0.238701,0,late,0.03961,0.001209,0.002203,0.05
0.676197,0.054783,0,0.706,0.000129,0.055497,0.030418,0,0.146045,0,afternoon,0.198052,0.000001,0.001632,0
0.320046,0.047534,0.044895,0.06,0.000241,0.022766,0.010019,0.109453,0.111582,0,late,0.128787,0.050412,0,0.44
0.247835,0,0.002302,0.14,0.000676,0.240301,0.043646,0.432836,0.033898,0,late,0.50493,0.000003,0.000408,0.13
0.430158,0.163399,0,0,0.000094,0,0.47755,0.706468,0,0,late,0.207913,0,0,0.99
0.218428,0.008913,0.028779,0.16,0.000028,0.012813,0.001952,0.139303,0.128531,0,morning,0.049507,0.035547,0,0.48
0.305016,0.113488,0.001151,0.33,0.00423,0.024518,0.008953,0.014925,0.101695,0,late,0.366401,0.044941,0.007712,0.19
0.286718,0.091503,0.019569,0.24,0.000392,0.047368,0.002962,0.104478,0.144068,0,late,0.029702,0.088883,0.001265,0.28
0.172684,0.07546,0.081731,0,0.000372,0,0.164213,0.497512,0,0,afternoon,0.524771,0,0.000245,0
0.346839,0.117647,0.207206,0.13,0.000016,0.000667,0.000106,0.298507,0.120056,0,late,0.564334,0.486846,0.000571,0.11
0.39389,0.011105,0.007591,0,0.000005,0,0.000066,0.103881,0.108658,0,evening,0.009901,0.054132,0,0.1319
0.47917,0.144385,0.047197,0.05,0.001375,0.224269,0.061903,0.467662,0.172316,0,late,0.019805,0.000029,0.000041,0.21
0.314818,0.006536,0.056406,0.4,0.000694,0.011693,0.026585,0.039801,0.159605,0,evening,0.613877,0.004754,0.005957,0.19
0.471328,0.067736,0,0.01,0.000005,0.00003,0.000373,0.492537,0.235876,0,morning,0.702982,0.000001,0.001306,0
0.314491,0.05407,0.003453,0.26,0.000084,0.005036,0.003058,0.268657,0.211864,0,evening,0.287157,0.000912,0.000857,0.19
0.260905,0.026738,0.023023,0,0.000013,0.003022,0.001976,0.119403,0.012712,0,late,0.455507,0.001918,0,0.19
0.529815,0.216993,0.077587,0,0.009379,0.293997,0.043635,0.493532,0.044068,0,late,0.227753,0.000006,0.006855,0
0.330502,0.112894,0,0.05,0.000082,0.041122,0.005884,0.089552,0.09322,0,late,0.287157,0.016542,0.000286,0.4
0.321026,0.03268,0.054104,0.27,0.000138,0.015263,0.00459,0.064677,0.176554,0,late,0.51491,0.09854,0.000041,0.15
0.402712,0.089127,0.073673,0.06,0.000437,0.070122,0.079565,0.18408,0.139831,0,morning,0.50493,0.002927,0.000122,0.62
0.462833,0.095781,0,0,0.021259,0.000024,0.007419,0.430697,0.002109,0,late,0.217892,0.000234,0.05794,0.8209
0.22725,0.032086,0.192241,0.03,0.000043,0.000387,0.000506,0.452736,0.062147,0,morning,0.49507,0.000008,0.000694,0.49
0.489953,0.20202,0.206055,0.31,0.000226,0.014732,0.018951,0.233831,0.189266,0,afternoon,0.772247,0.000022,0.000816,0.48
0.468714,0.178253,0.270519,0.07,0.00024,0.011079,0.004025,0.109453,0.180791,0,morning,0.207913,0.000015,0.00559,0.2
0.367097,0.016637,0.130079,0.02,0.000053,0.048768,0.008941,0.149254,0.25,0,afternoon,0.178211,0.001224,0.000163,0.11
0.263846,0.007724,0.085185,0.1,0.000008,0.021669,0.001792,0.238806,0.142655,0,afternoon,0.613877,0.079814,0,0.38
0.533083,0.008318,0.052953,0,0.013403,0.000149,0.063656,0.064677,0.153955,0,late,0.257455,0.000835,0,0.55
0.194282,0.055217,0.017451,0.6364,0.000054,0.015763,0.002217,0.010055,0.185593,0,late,0.148509,0.007043,0.000367,0.1718
0.425584,0.123589,0.078278,0.41,0.000042,0.000226,0.00322,0.20398,0.121469,0,morning,0.643578,0.001421,0.000286,0.12
0.375919,0.086156,0.195695,0,0.00048,0.0023,0.506545,0.492537,0,0,late,0.901034,0,0.000082,0
0.448129,0.102198,0.018418,0.02,0.000066,0.039233,0.011872,0.363184,0.182203,0,morning,0.435666,0.002064,0.000082,0.3
0.31057,0.080095,0.010906,0.179,0.000421,0.009172,0.032897,0.11,0.118955,0,afternoon,0.693121,0.004435,0.000163,0.2
0.252736,0.098039,0.001151,0.34,0.000057,0.049799,0.005581,0.024876,0.062147,0,late,0.534632,0.000004,0.006324,0.17
0.219082,0.059418,0.014965,0.4,0.00045,0.027987,0.005151,0.059701,0.176554,0,morning,0.207913,0.056951,0.000449,0.09
0.369057,0.094474,0.021872,0,0.000353,0.0068,0.010694,0.049751,0.162429,0,morning,0.405964,0.034232,0,0.26
0.501389,0.270351,0.300449,0,0.000066,0.001472,0.001401,0.497512,0,0,afternoon,0.475229,0,0.000245,0
0.385068,0.145573,0.009209,0.22,0.000035,0.033309,0.012925,0.119403,0.124294,0,late,0.49507,0.021765,0.000938,0.21
0.276262,0.100416,0.328076,0,0,0,0.000644,0.472637,0,0,morning,0.178211,0,0.000041,0
0.291292,0.112299,0.028779,0,0.000561,0.013826,0.024466,0.154229,0.059322,0,afternoon,0.247594,0.000742,0.000204,0.06
0.423297,0.117053,0.117417,0.01,0,0.000012,0.000139,0.333333,0.002825,0,afternoon,0.376262,0,0.000204,0.02
0.249142,0.079026,0.003453,0.69,0.000228,0.009279,0.033797,0.024876,0.125706,0,late,0.51491,0.000121,0.005264,0.2
0.370691,0.117053,0.415563,0,0.00003,0.000203,0.000268,0.482587,0.007062,0,late,0.405964,0,0.000163,0.03
0.365136,0.149138,0.008058,0.49,0.000477,0.036819,0.081251,0.029851,0.094633,0,late,0.811928,0.00878,0.001591,0.1
0.388008,0.059418,0,0,0,0,0.000001,0.497512,0,0,morning,0.009901,0,0,0
0.33867,0.07546,0.001151,0,0.000195,0.000018,0.32532,0.497512,0.139831,0,evening,0.50493,0,0.000041,0
0.530142,0.145573,0.027627,0.11,0.000594,0.00944,0.002098,0.208955,0.320621,0,morning,0.752525,0.003013,0.002489,0.27
0.510864,0.139037,0.071371,0,0.000018,0.000262,0.009924,0.189055,0.193503,0,afternoon,0.465368,0.001199,0,0.17
0.355334,0.00637,0.123403,0.1429,0.000004,0.000828,0.00004,0.337612,0.219492,0,afternoon,0.009901,0.000631,0.001346,0.2679
0.396504,0.174688,0.146195,0.01,0.000165,0.009786,0.004283,0.447761,0.022599,0,afternoon,0.544612,0.002408,0.00049,0.1
0.394543,0.067142,0.116266,0,0.000047,0.000328,0.000359,0.507463,0.001412,0,morning,0.227753,0.000001,0.001755,0.05
0.208953,0.019014,0.071371,0.77,0.000018,0.007861,0.001407,0.029851,0.161017,0,late,0.049507,0.004175,0.000449,0.08
0.39585,0.079679,0.069575,0.1099,0.00001,0.000453,0.000066,0.174975,0.161441,0,late,0.049507,0.006781,0.00049,0.4176
0.425257,0.105169,0.117417,0.1,0.000522,0.053178,0.035239,0.238806,0.180791,0,morning,0.376262,0.000344,0.000286,0.51
0.301748,0.023767,0.037988,0.01,0.00014,0.000733,0.001283,0.492537,0.033898,0,morning,0.50493,0.000026,0.000367,0.03
0.299788,0.087938,0.011753,0.2041,0.000119,0.012378,0.012874,0.045692,0.10089,0,morning,0.475229,0.045391,0.000979,0.3776
0.384414,0.083779,0.11051,0.01,0.000655,0.079484,0.05864,0.208955,0.204802,0,late,0.702982,0.008548,0.000041,0.47
0.472308,0.131907,0,0.05,0.000001,0.000012,0.000512,0.472637,0.142655,0,late,0.574314,0,0.000082,0.01
0.4661,0.073678,0,0,0.000013,0,0.010019,0.497512,0,0,late,0.584175,0,0.000122,0
0.220062,0.066548,0.001151,0.49,0.000011,0.003105,0.000411,0.00995,0.117232,0,morning,0.118807,0.002248,0.000775,0.1
0.440288,0.040998,0.09094,0.25,0.000004,0.002533,0.000391,0.218905,0.190678,0,afternoon,0.009901,0.000166,0.000041,0.04
0.260252,0.048723,0.345344,0,0.000002,0.000024,0.007923,0.497512,0,0,evening,0.663419,0,0,0
0.454991,0.22757,0.043744,0,0.000769,0.011198,0.074201,0.363184,0.025424,0,late,0.49507,0.000005,0.000408,0.44
0.417742,0.159834,0.001151,0.65,0.000181,0.001377,0.006289,0.074627,0.142655,0,evening,0.752525,0.000358,0.000816,0.14
0.20928,0.019608,0.005756,0.22,0.000827,0.001526,0.048547,0.318408,0.053672,0,morning,0.772247,0.000218,0.000286,0.07
0.489626,0.149733,0.35225,0,0.001547,0.047731,0.006308,0.258706,0.141243,0,morning,0.049507,0.000052,0,0.67
0.258389,0.076411,0.007591,0.07693,0.000023,0.014262,0.003884,0.060149,0.145904,0,morning,0.178211,0.03191,0.000571,0.3737
0.431139,0.05407,0.072522,0.04,0.000178,0.009309,0.008437,0.114428,0.162429,0,afternoon,0.257455,0.177081,0.000082,0.28
0.357621,0.016637,0.027627,0,0.000089,0.018052,0.008291,0.139303,0.135593,0,morning,0.50493,0.002576,0.000163,0.67
0.510864,0.07962,0.047197,0.13,0.000253,0.01177,0.003501,0.412935,0.14548,0,morning,0.722823,0.00127,0.000163,0.03
0.330175,0.130719,0.004605,0.33,0.001223,0.03428,0.049594,0.154229,0.097458,0,afternoon,0.693121,0.001389,0.000816,0.27
0.425257,0.151515,0.047197,0.16,0.002755,0.00239,0.0922,0.243781,0.073446,0,evening,0.722823,0.000244,0.004284,0.3
0.322986,0.036839,0.009209,0.22,0.000211,0.046474,0.040103,0.059701,0.084746,0,afternoon,0.663419,0.009851,0.00053,0.16
0.235092,0.038622,0.141591,0.21,0.000001,0.000316,0.000282,0.00995,0.079096,0,morning,0.019805,0.016207,0,0.08
